rank,source_page,source_page_start,subject_id,subject_url,title,cover_url,abstract,abstract_2,rating,rating_count,star_count,labels,is_tv,tpl_name,search_url,parse_source
42,4,45,2156775,https://movie.douban.com/subject/2156775/,西游记‎ (1999),https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2927747451.webp,中国大陆 / 动画 / 奇幻 / 古装 / Monkey King / Journey to the West: Legends of the Monkey King / 25分钟,方润南 / 潘积耀 / 周凤英 / 沈晓谦 / 张涵予 / 乔榛 / 程玉珠 / 刘风 / 丁建华 / 童自荣 / 胡平智,9.3,88849,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=45,window.__DATA__
43,3,30,1431947,https://movie.douban.com/subject/1431947/,雪孩子‎ (1980),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2928176565.webp,中国大陆 / 动画 / 短片 / 雪孩子——小兔淘淘的故事 / 20分钟,林文肖 / 丁建华,9,86922,4.5,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=30,window.__DATA__
44,2,15,26220731,https://movie.douban.com/subject/26220731/,熊出没之雪岭熊风‎ (2015),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2222373886.webp,中国大陆 / 喜剧 / 动画 / 冒险 / 家庭 / 熊出没大电影2 / Boonie Bears: Mystical Winter / 96分钟,丁亮 / 刘富源 / 张伟 / 张秉君 / 谭笑 / 孟雨田 / 孙尧东 / 赵肖宇 / 辛媛 / 万丹青,8.5,86071,4.5,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=15,window.__DATA__
45,1,0,5989840,https://movie.douban.com/subject/5989840/,轩辕剑之天之痕 (2012),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2915971056.webp,中国大陆 / 动作 / 爱情 / 奇幻 / 古装 / 轩辕剑 / 轩辕剑-天之痕,李国立 / 胡歌 / 蒋劲夫 / 刘诗诗 / 唐嫣 / 古力娜扎 / 林更新,6.8,84134,3.5,"['剧集', '可播放']",True,search_subject,https://www.douban.com/search?cat=1002&q=%E8%BD%A9%E8%BE%95%E5%89%91%E5%A4%A9%E4%B9%8B%E7%97%95,playwright
46,8,105,1781636,https://movie.douban.com/subject/1781636/,大力水手 第一季 Popeye the Sailor Season 1‎ (1960),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2518122800.webp,美国 / 喜剧 / 动画 / Popeye / 大力水手 / 6分钟,E.C. Segar,8.5,83730,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=105,window.__DATA__
47,2,15,3062897,https://movie.douban.com/subject/3062897/,葫芦兄弟‎ (2008),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1228139585.webp,中国大陆 / 动画 / 葫芦兄弟电影版 / Calabash Brothers / 83分钟,胡进庆 / 周克勤 / 葛桂云,9,82889,4.5,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=15,window.__DATA__
48,4,45,1428578,https://movie.douban.com/subject/1428578/,没头脑和不高兴‎ (1962),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2358516564.webp,中国大陆 / 喜剧 / 动画 / 短片 / 20分钟,张松林 / 邱岳峰 / 姚培华,8.8,79498,4.5,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=45,window.__DATA__
49,5,60,2148394,https://movie.douban.com/subject/2148394/,大头儿子和小头爸爸‎ (1995),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2375026803.webp,中国大陆 / 动画 / 10分钟,崔世昱 / 姚培华 / 符冲 / 范楚绒,8.1,78678,4,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=60,window.__DATA__
50,6,75,2156771,https://movie.douban.com/subject/2156771/,哪吒传奇‎ (2003),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2913958760.webp,中国大陆 / 儿童 / 动画 / 奇幻 / 冒险 / The Legend of Nezha / 21分钟,蔡志军 / 陈家奇 / 郝幽玥 / 高枫 / 张云龙,9.2,78437,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=75,window.__DATA__
51,5,60,1817169,https://movie.douban.com/subject/1817169/,邋遢大王奇遇记‎ (1987),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2520057783.webp,中国大陆 / 儿童 / 动画 / Dirty King Adventure / 10分钟,钱运达 / 阎善春 / 丁建华,8.7,78027,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=60,window.__DATA__
52,2,15,1298204,https://movie.douban.com/subject/1298204/,101忠狗 One Hundred and One Dalmatians‎ (1961),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2493005064.webp,美国 / 喜剧 / 动画 / 冒险 / 家庭 / 101斑点狗 / 忠狗历险记 / 79分钟,克莱德·杰洛尼米 / 汉密尔顿·卢斯科 / 沃夫冈·雷瑟曼 / 罗德·泰勒 / 凯特·鲍尔 / 本·怀特 / 丽莎·戴维斯 / 贝蒂·洛乌·格尔森 / J·帕特·奥马利 / 玛莎·温特沃思 / 大卫·弗兰克海姆,8.6,71812,4.5,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=15,window.__DATA__
53,1,0,2053598,https://movie.douban.com/subject/2053598/,火影忍者 疾风传 (2007),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554038556.webp,日本 / 动作 / 科幻 / 动画 / 惊悚 / 冒险 / Naruto Shippuuden,伊达勇登 / 小林治 / 今千秋 / 村田雅彦 / 渡部稳宽 / 都留稔幸 / 阿部记之 / 小野胜巳 / 关田修 / 富永恒雄 / 山下宏幸 / 若林厚史 / 菱川直树 / 横山彰利 / 宅野诚起 / 柳濑雄之 / 香川丰 / 冈尾贵洋 / 佐藤真二 / 松本正幸 / 德本善信 / 长滨亘彦 / 筑紫大介 / 樱井亲良 / 井端义秀 / 种村绫隆 / 岩田和也 / 河合滋树 / 渡边政治 / 高桥英俊 / 小高义规 / 雄谷将仁 / 关野圭一 / 川西泰二 / 岩田义彦 / 高田昌宏 / 柳屋圭宏 / 冈岛国敏 / 土屋浩幸 / 西田健一 / 藤濑顺一 / 有江勇树 / 浅利藤彰 / 荒井省吾 / 水野和则 / 黑濑大辅 / 上原秀明 / 北川正人 / 神原敏昭 / 臼井文明 / 堀内直树 / 藤井俊郎 / 佐藤光敏 / 佐藤和磨 / 田中智也 / 西村博昭 / 小平麻纪 / 石井久志 / 赤松康裕 / 高桥滋春 / 木下勇喜 / 菅井嘉浩 / 清水明 / 浊川敦 / 福田皖 / 山冈实 / 南康宏 / 木村宽 / 佐佐木纯人 / 小野田雄亮 / 三家本泰美 / 熨斗谷充孝 / 竹内顺子 / 杉山纪彰 / 中村千绘 / 井上和彦 / 关俊彦 / 鲸,9.3,71073,4.5,"['剧集', '可播放']",True,search_subject,https://www.douban.com/search?cat=1002&q=%E7%81%AB%E5%BD%B1%E5%BF%8D%E8%80%85%E7%96%BE%E9%A3%8E%E4%BC%A0,playwright
54,4,45,2032236,https://movie.douban.com/subject/2032236/,美少女战士 美少女戦士セーラームーン‎ (1992),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2178340302.webp,日本 / 动画 / 动作 / 喜剧 / 奇幻 / 爱情 / 惊悚 / 美少女战士第一季 / 美少女战士初代 / 30分钟,佐藤顺一 / 几原邦彦 / 宇田钢之介 / 五十岚卓哉 / 竹之内和久 / 小坂春女 / 又野弘道 / 三石琴乃 / 久川绫 / 富泽美智惠 / 筱原惠美 / 深见梨加 / 古谷彻 / 潘惠子 / 荒木香惠,8.7,69603,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=45,window.__DATA__
55,6,75,3069864,https://movie.douban.com/subject/3069864/,葫芦小金刚‎ (1989),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2180839589.webp,中国大陆 / 儿童 / 动画 / 葫芦兄弟第二部 / 葫芦娃第二部 / 19分钟,胡进庆 / 葛桂云 / 周克勤 / 于鼎 / 范捷 / 戴欣 / 朱莎 / 谈鹏飞,9.3,69349,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=75,window.__DATA__
56,6,75,1933857,https://movie.douban.com/subject/1933857/,成龙历险记 第一季 Jackie Chan Adventures Season 1‎ (2000),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2530298328.webp,美国 / 中国香港 / 动画 / 奇幻 / 家庭 / 动作 / 喜剧 / 冒险 / 22分钟,Frank Squillace / Phil Weinstein / Bryan Andrews / 成龙 / 詹姆士·谢 / 夏野萨博,9.3,69293,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=75,window.__DATA__
57,6,75,1431718,https://movie.douban.com/subject/1431718/,神笔‎ (1955),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2649081482.webp,中国大陆 / 动画 / 短片 / 神笔马良 / The Magical Pen / 20分钟,靳夕 / 尤磊,8.5,69209,4.5,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=75,window.__DATA__
58,3,30,1292757,https://movie.douban.com/subject/1292757/,木偶奇遇记 Pinocchio‎ (1940),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1958894020.webp,美国 / 剧情 / 动画 / 奇幻 / 音乐 / 匹诺曹 / 木偶奇遇记 / 88分钟,诺曼·弗格森 / T·希 / 威尔弗雷德·杰克逊 / 杰克·金尼 / 汉密尔顿·卢斯科 / 比尔·罗伯茨 / 宾·沙普斯坦 / Mel Blanc / Frankie Darro / Cliff Edwards / Dickie Jones,8.4,66735,4,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=30,window.__DATA__
59,5,60,2015069,https://movie.douban.com/subject/2015069/,精灵宝可梦 ポケットモンスター‎ (1997),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2920527572.webp,日本 / 喜剧 / 动画 / 冒险 / 宠物小精灵 / 口袋妖怪 / 23分钟,汤山邦彦 / 日高政光 / 小野胜巳 / 石原立也 / 江上洁 / 原口浩 / 大原实 / 福本洁 / 秦义人 / 浅田裕二 / 藤本义孝 / 岩崎太郎 / 小川浩司 / 广岛秀树 / 松本正幸 / 冈崎幸男 / 石仓贤一 / 岩本保雄 / 井硲清高 / 深泽幸司 / 元永庆太郎 / 志村宏明 / 松本梨香 / 大谷育江 / 饭冢雅弓 / 兴梠里美 / 上田祐司 / 关智一 / 林原惠美 / 三木真一郎,9.2,65487,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=60,window.__DATA__
60,1,0,1477963,https://movie.douban.com/subject/1477963/,网球王子 (2001),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2518598740.webp,日本 / 喜剧 / 动作 / 动画 / 运动 / Tenisu no ôjisama / Prince of Tennis,滨名孝行 / 皆川纯子 / 置鲇龙太郎 / 近藤孝行 / 甲斐田幸 / 川本成 / 高桥广树,8.7,64996,4.5,"['剧集', '可播放']",True,search_subject,https://www.douban.com/search?cat=1002&q=%E7%BD%91%E7%90%83%E7%8E%8B%E5%AD%90,playwright
61,6,75,2148391,https://movie.douban.com/subject/2148391/,海尔兄弟‎ (1995),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2405876167.webp,中国大陆 / 儿童 / 动画 / 冒险 / Haier Brothers / 11分钟,刘左锋 / 唐亚男 / 王江 / 张美娟 / 房露 / 张华 / 王羊 / 滕腾 / 车晓彤,8.3,63300,4,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=75,window.__DATA__
62,1,0,2244765,https://movie.douban.com/subject/2244765/,中华小子‎ (2006),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2570091648.webp,法国 / 中国大陆 / 儿童 / 喜剧 / 动作 / 动画 / 冒险 / 武侠 / Shaolin Wuzang / 24分钟,张天晓 / 周磊 / 黄怡晴 / 徐刚 / 刘强 / 王肖兵 / 游军 / 王衡 / 王勇 / 李敏妍,9.6,63082,5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=0,window.__DATA__
63,2,15,3443967,https://movie.douban.com/subject/3443967/,圣斗士星矢 聖闘士星矢‎ (1986),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2165971108.webp,日本 / 法国 / 意大利 / 动作 / 科幻 / 动画 / Knights of the Zodiac / 圣斗士 / 23分钟,旗野義文 / 横山和夫 / 森下孝三 / 古谷彻 / 铃置洋孝 / 桥本晃一 / 堀川亮 / 掘秀行,8.9,60450,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=15,window.__DATA__
64,10,135,3025311,https://movie.douban.com/subject/3025311/,神厨小福贵‎ (2007),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2319328117.webp,中国大陆 / 剧情 / 动画 / 20分钟,王宏 / 袁文君 / 晏婷 / 刘娟 / 刘洁 / 张怀武 / 徐炜 / 邹正均 / 梁实之,9.3,60394,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=135,window.__DATA__
65,7,90,2990287,https://movie.douban.com/subject/2990287/,四驱兄弟 爆走兄弟レッツ&ゴー!!‎ (1996),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554018844.webp,日本 / 剧情 / 动画 / 爆走兄弟 / Bakusou Kyoudai Let's & Go / 20分钟,网野哲朗 / 安藤亚里沙 / 池泽春菜 / 高乃丽 / 神代知衣 / 渡边久美子 / 今井由香 / 西村千奈美,8.5,60370,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=90,window.__DATA__
66,7,90,3098725,https://movie.douban.com/subject/3098725/,小鲤鱼历险记‎ (2007),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2355099687.webp,中国大陆 / 儿童 / 动画 / 奇幻 / 冒险 / The Adventures of Little Carp / 22分钟,张族权 / 杨子岚 / 伍凤春 / 贾小军 / 高枫 / 张云龙 / 陈红 / 李金燕 / 刘雪婷,8.7,55725,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=90,window.__DATA__
67,4,45,30249161,https://movie.douban.com/subject/30249161/,哆啦A梦：大雄的月球探险记 映画ドラえもん のび太の月面探査記‎ (2019),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2557500825.webp,日本 / 剧情 / 动画 / 哆啦A梦剧场版：大雄的月面探查记 / 哆啦A梦：大雄的月球探测记 / 111分钟,八锹新之介 / 水田山葵 / 大原惠美 / 嘉数由美 / 木村昴 / 关智一 / 大谷育江 / 皆川纯子 / 铃木晶子,7.2,55623,3.5,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=45,window.__DATA__
68,3,30,27607378,https://movie.douban.com/subject/27607378/,龙珠超：布罗利 ドラゴンボール超 ブロリー‎ (2018),https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2555458551.webp,日本 / 动作 / 动画 / 奇幻 / 冒险 / 龙珠超剧场版：布洛尼(港) / 七龙珠超 布罗利(台) / 100分钟,长峰达也 / 野泽雅子 / 堀川亮 / 久川绫 / 古川登志夫 / 草尾毅 / 中尾隆圣 / 山寺宏一 / 森田成一,7.2,55530,3.5,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=30,window.__DATA__
69,7,90,3111378,https://movie.douban.com/subject/3111378/,大耳朵图图‎ (2004),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2674283905.webp,中国大陆 / 动画 / 儿童 / 大耳朵图图第一季 / 12分钟,速达 / 豆豆 / 赵铭 / 范楚绒 / 何瑾 / 金炜,8.9,54224,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=90,window.__DATA__
70,1,0,11808948,https://movie.douban.com/subject/11808948/,海绵宝宝 The SpongeBob Movie: Sponge Out of Water‎ (2015),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2282934200.webp,美国 / 喜剧 / 动画 / 冒险 / 海绵宝宝：脱水大冒险(港) / 海绵宝宝：海陆大出击(台) / 93分钟,保罗·提比特 / 迈克·米切尔 / 安东尼奥·班德拉斯 / 艾瑞克·鲍扎 / 蒂姆·康威 / 埃迪·狄森 / 罗伯·鲍森 / 凯文·迈克尔·理查德森 / 艾普尔·斯图瓦特 / 克里·萨莫,7.7,54176,4,['可播放'],False,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=0,window.__DATA__
71,1,0,2147630,https://movie.douban.com/subject/2147630/,快乐星球 第一部 (2004),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2881179329.webp,中国大陆 / 剧情 / 科幻 / 儿童 / 快乐星球(第一部) / Happy Star I,张惠民 / 李瑞 / 邢凯轩 / 王新博 / 李雪 / 孙格,8.6,50516,4.5,"['剧集', '可播放']",True,search_subject,https://www.douban.com/search?cat=1002&q=%E5%BF%AB%E4%B9%90%E6%98%9F%E7%90%83,playwright
72,10,135,1845625,https://movie.douban.com/subject/1845625/,忍者神龟 Teenage Mutant Ninja Turtles‎ (1987),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2550673636.webp,美国 / 喜剧 / 动作 / 科幻 / 动画 / 犯罪 / 冒险 / Teenage Mutant Hero Turtles / 忍者神龟 / 30分钟,Townsend Coleman / Jack Angel / James Avery,8.3,49525,4,['剧集'],True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=135,window.__DATA__
73,8,105,1807959,https://movie.douban.com/subject/1807959/,蓝精灵 第一季 Smurfs Season 1‎ (1981),https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2533594555.webp,美国 / 比利时 / 动画 / 家庭 / 奇幻 / 蓝精灵的世界 / Smurfs' Adventures / 25分钟,José Dutillieu / 乔治·戈登 / 唐·梅西克 / 弗兰克·维尔克 / Danny Goldman / 露西尔·布利斯 / 迈克尔·贝尔 / 哈弥尔顿·坎普 / William Callaway / 保罗·温切尔,8.4,49432,4,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=105,window.__DATA__
74,2,15,2994961,https://movie.douban.com/subject/2994961/,鼹鼠的故事 Krtek‎ (1957),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1383065323.webp,捷克斯洛伐克 / 动画 / 小鼹鼠妙妙奇遇记 / 小鼹鼠 / 5分钟,兹德内克·米莱尔 / Antonín Jedlicka / 弗兰季塞克·菲利波夫斯基 / Viola Zinková / 约瑟夫·赫利诺马兹 / Artus Kalous / P. Kysela / E. Smítková,9.4,49091,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=15,window.__DATA__
75,7,90,2156754,https://movie.douban.com/subject/2156754/,魔方大厦‎ (1990),https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2607628829.webp,中国大陆 / 儿童 / 动画 / 奇幻 / 冒险 / A Building of Cube / 18分钟,查侃 / 黄澄澄 / 韩青 / 沈明举 / 孙敬季 / 孙薇薇 / 李娟,8.8,47376,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=90,window.__DATA__
76,1,0,3713659,https://movie.douban.com/subject/3713659/,铁甲小宝 ビーロボカブタック‎ (1997),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2908574802.webp,日本 / 剧情 / 铁甲小宝—卡布达 / B-Robo Kabutack / 22分钟,坂本太郎 / 渡边胜也 / 石田秀范 / 岩原直树 / 诸田敏 / 二见一树 / 木村雅 / 小出由华 / 石井洋祐 / 向井亚纪 / 井上碧 / 石井宁 / 国分佐智子,8.8,45917,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=0,window.__DATA__
77,15,210,2138382,https://movie.douban.com/subject/2138382/,Q版猫和老鼠 Tom and Jerry Kids Show‎ (1990),https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2554076397.webp,美国 / 动画 / 喜剧 / 家庭 / 小猫和小鼠 / Q版猫和老鼠 / 30分钟,,9.2,45743,4.5,"['剧集', '可播放']",True,search_subject,https://search.douban.com/movie/subject_search?search_text=%E7%AB%A5%E5%B9%B4%E5%8A%A8%E7%94%BB&cat=1002&start=210,window.__DATA__
